wt_rep1	wt_rep2	wt_rep3	wt_rep4	KO_rep1	KO_rep2	KO_rep3	KO_rep4	gene
1	1	0	0	1	0	0	0	Gstm3_ENSMUSG00000004038
56	57	56	53	22	39	32	21	Gstm4_ENSMUSG00000027890
1073	1065	989	887	635	770	742	699	Gstm5_ENSMUSG00000004032
0	1	0	2	1	0	0	1	Gstm6_ENSMUSG00000068762
6	4	3	1	21	10	16	10	Gstm7_ENSMUSG00000004035
4244	3865	3863	3591	330	327	342	294	Gsto1_ENSMUSG00000025068
0	0	1	0	5	3	4	1	Gsto2_ENSMUSG00000025069
393	367	382	319	199	252	233	229	Gstp1_ENSMUSG00000060803
1	1	0	0	1	0	0	0	Gstp2_ENSMUSG00000038155
13	8	9	8	1	1	4	2	Gstp3_ENSMUSG00000058216
393	387	325	380	780	822	792	821	Gstt1_ENSMUSG00000001663
70	73	89	59	29	13	18	18	Gstt2_ENSMUSG00000033318
155	111	114	130	93	109	107	86	Gstt3_ENSMUSG00000001665
0	1	0	1	0	0	0	0	Gstt4_ENSMUSG00000009093
263	346	312	271	190	258	262	217	Gstz1_ENSMUSG00000021033
0	0	0	0	0	0	0	0	Gsx1_ENSMUSG00000053129
0	0	0	0	0	0	0	0	Gsx2_ENSMUSG00000035946
161	179	203	212	270	321	310	304	Gtdc1_ENSMUSG00000036890
314	286	277	310	303	375	333	315	Gtf2a1_ENSMUSG00000020962
0	0	0	0	0	0	0	0	Gtf2a1l_ENSMUSG00000024154
716	786	607	609	447	497	482	465	Gtf2a2_ENSMUSG00000033543
989	1093	1006	889	329	332	348	360	Gtf2b_ENSMUSG00000028271
818	834	826	934	239	279	302	253	Gtf2e1_ENSMUSG00000022828
1290	1310	1101	1061	1544	1628	1746	1573	Gtf2e2_ENSMUSG00000031585
4121	4119	3822	3539	1200	1342	1307	1254	Gtf2f1_ENSMUSG00000002658
765	859	751	663	133	109	123	134	Gtf2f2_ENSMUSG00000067995
3617	3527	3553	3540	763	862	822	738	Gtf2h1_ENSMUSG00000006599
658	602	614	620	262	373	313	276	Gtf2h2_ENSMUSG00000021639
1612	1541	1517	1500	256	300	299	285	Gtf2h3_ENSMUSG00000029387
1228	1168	1059	1136	165	151	152	139	Gtf2h4_ENSMUSG00000001524
1365	1402	1257	1053	657	717	697	649	Gtf2h5_ENSMUSG00000034345
3935	3795	4056	4345	1755	1934	1959	1800	Gtf2i_ENSMUSG00000060261
791	701	854	965	364	389	398	383	Gtf2ird1_ENSMUSG00000023079
134	148	121	157	98	81	88	85	Gtf2ird2_ENSMUSG00000015942
3249	3118	3551	3978	2599	2885	2951	2817	Gtf3c1_ENSMUSG00000032777
3025	3132	3349	4077	3477	3882	4029	3655	Gtf3c2_ENSMUSG00000106864
374	375	387	458	328	335	354	282	Gtf3c3_ENSMUSG00000041303
1198	1176	1396	1713	711	715	788	710	Gtf3c4_ENSMUSG00000035666
838	808	803	795	603	646	619	594	Gtf3c5_ENSMUSG00000026816
829	941	746	770	173	209	181	165	Gtf3c6_ENSMUSG00000019837
2394	2211	2383	2624	3189	3408	3581	3448	Gtpbp1_ENSMUSG00000042535
0	0	0	0	0	0	0	0	Gtpbp10_ENSMUSG00000040464
850	707	843	889	3629	3838	3987	3847	Gtpbp2_ENSMUSG00000023952
605	553	666	631	282	256	275	298	Gtpbp3_ENSMUSG00000007610
3669	3866	3625	3342	604	658	693	638	Gtpbp4_ENSMUSG00000021149
548	495	514	484	309	289	300	288	Gtpbp6_ENSMUSG00000033434
157	140	163	188	175	192	203	229	Gtpbp8_ENSMUSG00000022668
1385	1358	1336	1496	312	365	331	309	Gtse1_ENSMUSG00000022385
400	370	344	317	138	224	165	172	Gtsf1_ENSMUSG00000022487
0	0	0	1	0	0	0	0	Gtsf1l_ENSMUSG00000070708
0	0	0	0	0	0	0	0	Gtsf2_ENSMUSG00000053508
24	43	22	20	61	58	61	44	Guca1a_ENSMUSG00000023982
18	10	6	6	10	4	15	13	Guca1b_ENSMUSG00000023979
1	0	0	0	0	0	0	2	Guca2a_ENSMUSG00000023247
0	0	0	0	0	0	0	0	Guca2b_ENSMUSG00000032978
423	377	427	406	439	514	497	475	Gucd1_ENSMUSG00000033416
0	0	0	0	0	0	0	0	Gucy1a1_ENSMUSG00000033910
0	0	0	0	0	0	0	0	Gucy1a2_ENSMUSG00000041624
0	0	0	0	0	0	0	0	Gucy1b1_ENSMUSG00000028005
0	0	0	0	0	0	0	0	Gucy1b2_ENSMUSG00000021933
0	0	0	0	0	0	0	0	Gucy2c_ENSMUSG00000042638
0	0	0	0	0	0	0	0	Gucy2d_ENSMUSG00000074003
0	0	0	0	0	0	0	0	Gucy2e_ENSMUSG00000020890
0	0	1	0	0	0	0	0	Gucy2f_ENSMUSG00000042282
92	96	95	65	9	10	6	9	Gucy2g_ENSMUSG00000055523
468	450	428	504	691	864	869	744	Guf1_ENSMUSG00000029208
1649	1622	1435	1381	300	381	390	317	Guk1_ENSMUSG00000020444
0	2	0	0	0	0	0	0	Gulo_ENSMUSG00000034450
0	0	0	0	0	0	0	0	Gulp1_ENSMUSG00000056870
1304	1163	1166	1233	216	210	245	198	Gusb_ENSMUSG00000025534
0	0	0	0	0	0	0	0	Gvin1_ENSMUSG00000045868
427	448	454	514	747	796	854	746	Gxylt1_ENSMUSG00000036197
0	0	0	0	0	0	0	0	Gxylt2_ENSMUSG00000030074
746	734	682	691	880	1021	1048	884	Gyg_ENSMUSG00000019528
0	0	0	0	0	0	0	0	Gykl1_ENSMUSG00000053624
171	163	148	172	2192	2594	2808	2132	Gypa_ENSMUSG00000051839
1298	1130	1229	1138	2650	3167	3007	2845	Gypc_ENSMUSG00000090523
1081	1117	1099	1272	651	688	702	712	Gys1_ENSMUSG00000003865
0	0	0	0	0	0	0	0	Gys2_ENSMUSG00000030244
397	385	421	480	817	907	986	868	Gzf1_ENSMUSG00000027439
0	0	0	0	0	0	0	0	Gzma_ENSMUSG00000023132
250	306	257	275	0	0	1	0	Gzmb_ENSMUSG00000015437
0	0	0	0	0	0	0	0	Gzmc_ENSMUSG00000079186
0	0	0	0	0	0	0	0	Gzmd_ENSMUSG00000059256
0	0	0	0	0	0	0	0	Gzme_ENSMUSG00000022156
0	0	0	0	0	0	0	0	Gzmf_ENSMUSG00000015441
0	0	0	0	0	0	0	0	Gzmg_ENSMUSG00000040284
0	0	0	0	0	0	0	0	Gzmk_ENSMUSG00000042385
20	19	21	18	14	17	18	28	Gzmm_ENSMUSG00000054206
0	0	0	0	0	0	0	0	Gzmn_ENSMUSG00000015443
1999	2106	1960	1877	771	739	728	654	H13_ENSMUSG00000019188
2117	1967	2003	1923	13661	15053	15189	14437	H1f0_ENSMUSG00000096210
8	7	9	4	3	3	3	4	H1f1_ENSMUSG00000049539
0	0	0	0	0	0	0	0	H1f10_ENSMUSG00000044927
342	263	290	304	4337	4993	4762	4526	H1f2_ENSMUSG00000036181
10	11	9	11	64	74	79	73	H1f3_ENSMUSG00000052565
17	11	18	14	90	84	91	92	H1f4_ENSMUSG00000051627
7	8	6	6	24	33	16	33	H1f5_ENSMUSG00000058773
3	2	1	2	1	4	0	6	H1f6_ENSMUSG00000036211
0	0	0	0	0	0	0	0	H1f7_ENSMUSG00000048077
0	0	0	0	0	0	0	0	H1f8_ENSMUSG00000042279
1	0	0	0	1	0	0	0	H2-Aa_ENSMUSG00000036594
1	0	0	0	0	0	0	0	H2-Ab1_ENSMUSG00000073421
1569	1391	1380	1432	1410	1507	1642	1397	H2-D1_ENSMUSG00000073411
218	194	221	197	92	119	149	127	H2-DMa_ENSMUSG00000037649
0	0	0	0	0	0	0	0	H2-DMb1_ENSMUSG00000079547
3	3	3	5	2	0	3	1	H2-DMb2_ENSMUSG00000037548
0	0	1	0	0	1	0	0	H2-Eb1_ENSMUSG00000060586
0	0	0	0	0	0	0	0	H2-Eb2_ENSMUSG00000067341
1055	979	921	876	905	981	972	905	H2-K1_ENSMUSG00000061232
269	268	233	219	583	569	654	566	H2-Ke6_ENSMUSG00000073422
0	0	0	0	0	0	0	0	H2-M1_ENSMUSG00000037334
0	1	0	0	0	0	0	0	H2-M10.1_ENSMUSG00000024448
0	0	0	0	0	0	0	0	H2-M10.2_ENSMUSG00000023083
0	0	0	0	0	0	0	0	H2-M10.3_ENSMUSG00000058124
0	0	0	0	0	0	0	0	H2-M10.4_ENSMUSG00000048231
0	0	0	0	0	0	0	0	H2-M10.5_ENSMUSG00000037246
0	0	0	0	0	0	0	0	H2-M10.6_ENSMUSG00000037130
2	2	1	2	4	3	5	3	H2-M2_ENSMUSG00000016283
0	0	0	0	0	0	0	0	H2-M3_ENSMUSG00000016206
0	0	0	1	0	1	0	1	H2-M5_ENSMUSG00000024459
0	0	0	0	0	0	0	0	H2-M9_ENSMUSG00000067201
30	16	26	22	19	14	17	13	H2-Oa_ENSMUSG00000024334
0	1	1	1	19	26	12	18	H2-Ob_ENSMUSG00000041538
12	13	13	8	17	4	17	16	H2-Q1_ENSMUSG00000079507
105	71	94	105	111	117	110	92	H2-Q10_ENSMUSG00000067235
136	114	124	120	158	133	148	139	H2-Q2_ENSMUSG00000091705
303	258	292	337	242	232	279	291	H2-Q4_ENSMUSG00000035929
90	62	64	75	41	51	44	52	H2-Q6_ENSMUSG00000073409
1	1	0	0	2	0	1	3	H2-Q7_ENSMUSG00000060550
301	334	273	228	333	353	331	313	H2-T22_ENSMUSG00000056116
191	167	184	167	329	299	322	303	H2-T23_ENSMUSG00000067212
164	161	184	189	106	120	130	124	H2-T24_ENSMUSG00000053835
0	2	0	1	0	0	0	0	H2-T3_ENSMUSG00000054128
0	0	0	0	0	0	0	0	H2ab1_ENSMUSG00000067441
0	0	0	0	0	0	0	0	H2ab2_ENSMUSG00000082482
0	0	0	0	0	0	0	0	H2ab3_ENSMUSG00000083616
0	1	0	1	0	0	0	0	H2ac1_ENSMUSG00000060081
1	0	0	0	0	0	0	0	H2ac10_ENSMUSG00000061991
2	1	0	1	1	0	0	0	H2ac11_ENSMUSG00000069301
0	0	0	1	0	1	1	0	H2ac12_ENSMUSG00000069302
0	0	0	0	0	0	1	1	H2ac13_ENSMUSG00000071516
2	2	1	3	0	0	3	1	H2ac15_ENSMUSG00000063021
0	0	0	0	0	0	0	0	H2ac18_ENSMUSG00000064220
0	1	3	0	2	3	3	5	H2ac19_ENSMUSG00000063954
6	1	6	5	1	4	2	5	H2ac20_ENSMUSG00000068855
0	0	1	0	1	3	1	1	H2ac21_ENSMUSG00000063689
2	0	1	1	1	0	0	1	H2ac4_ENSMUSG00000061615
4	1	6	5	9	11	17	12	H2ac6_ENSMUSG00000069270
1	3	0	1	1	5	7	0	H2ac7_ENSMUSG00000071478
9	6	4	4	5	4	5	2	H2ac8_ENSMUSG00000069272
1192	1059	913	831	675	694	688	726	H2aj_ENSMUSG00000060032
0	0	0	0	0	0	0	0	H2al1a_ENSMUSG00000100626
0	0	0	0	0	0	0	0	H2al1b_ENSMUSG00000101819
0	0	0	0	0	0	0	0	H2al1c_ENSMUSG00000096097
0	0	0	0	0	0	0	0	H2al1d_ENSMUSG00000094904
0	0	0	0	0	0	0	0	H2al1e_ENSMUSG00000095413
0	0	0	0	0	0	0	0	H2al1f_ENSMUSG00000095655
0	0	0	0	0	0	0	0	H2al1g_ENSMUSG00000095662
0	0	0	0	0	0	0	0	H2al1h_ENSMUSG00000099443
0	0	0	0	0	0	0	0	H2al1i_ENSMUSG00000095445
0	0	0	0	1	0	0	0	H2al1j_ENSMUSG00000069038
0	0	0	0	0	1	0	0	H2al1k_ENSMUSG00000100448
1	1	0	2	4	15	9	16	H2al1m_ENSMUSG00000100200
0	0	0	0	0	0	0	0	H2al1n_ENSMUSG00000078346
0	0	0	0	0	1	0	0	H2al1o_ENSMUSG00000061065
0	0	0	0	0	0	0	0	H2al2a_ENSMUSG00000062651
0	0	0	0	0	0	0	0	H2al2b_ENSMUSG00000095573
0	0	0	0	0	0	0	0	H2al2c_ENSMUSG00000094881
0	0	0	0	0	0	0	0	H2al3_ENSMUSG00000048994
0	0	0	0	0	0	0	0	H2ap_ENSMUSG00000040456
13	16	20	10	130	144	140	124	H2aw_ENSMUSG00000078851
1891	1645	1506	1551	595	584	646	580	H2ax_ENSMUSG00000049932
7576	6222	6847	6212	2213	2406	2290	2209	H2az1_ENSMUSG00000037894
836	739	731	672	1490	1594	1662	1488	H2az2_ENSMUSG00000041126
6	2	6	6	31	36	23	36	H2bc1_ENSMUSG00000050799
2	2	3	5	0	2	0	1	H2bc11_ENSMUSG00000069300
2	2	0	1	0	0	0	0	H2bc12_ENSMUSG00000062727
4	1	2	1	0	0	0	1	H2bc13_ENSMUSG00000094338
1	0	1	2	0	0	0	1	H2bc14_ENSMUSG00000114279
1	0	0	0	0	0	0	0	H2bc15_ENSMUSG00000095217
22	16	20	10	4	11	9	6	H2bc18_ENSMUSG00000105827
208	165	201	212	900	902	888	847	H2bc21_ENSMUSG00000068854
4	2	1	2	2	2	6	2	H2bc3_ENSMUSG00000075031
110	79	78	82	368	377	379	345	H2bc4_ENSMUSG00000018102
3	3	3	2	9	5	2	3	H2bc6_ENSMUSG00000047246
1	0	1	0	1	1	1	1	H2bc7_ENSMUSG00000069268
3	2	2	1	24	27	17	16	H2bc8_ENSMUSG00000058385
10	6	6	7	2	11	5	4	H2bc9_ENSMUSG00000114456
0	0	0	0	0	0	0	0	H2bfm_ENSMUSG00000048155
0	0	0	0	0	0	0	0	H2bl1_ENSMUSG00000045022
22	19	27	12	51	49	60	34	H2bu2_ENSMUSG00000056895
3	0	5	2	0	1	1	2	H3c1_ENSMUSG00000069265
0	0	0	1	0	0	0	0	H3c10_ENSMUSG00000101355
0	2	2	1	1	0	1	3	H3c11_ENSMUSG00000101972
4	2	0	7	0	0	2	0	H3c13_ENSMUSG00000074403
3	2	2	2	10	12	11	7	H3c14_ENSMUSG00000093769
2	2	1	5	4	1	2	0	H3c15_ENSMUSG00000081058
3	4	3	3	2	2	0	0	H3c2_ENSMUSG00000069267
4	5	1	0	1	0	3	3	H3c3_ENSMUSG00000069310
15	9	5	8	15	17	22	9	H3c4_ENSMUSG00000099583
1	2	3	0	2	3	1	1	H3c6_ENSMUSG00000069273
0	1	2	3	0	0	0	0	H3c7_ENSMUSG00000100210
2	9	5	4	0	2	2	0	H3c8_ENSMUSG00000099517
1728	1692	1779	1690	1378	1455	1545	1492	H3f3a_ENSMUSG00000060743
6080	5227	5491	5328	5405	5926	5741	5366	H3f3b_ENSMUSG00000016559
0	0	2	0	1	1	3	1	H4c1_ENSMUSG00000060093
3	9	5	4	1	4	1	3	H4c11_ENSMUSG00000067455
3	4	1	4	2	1	2	2	H4c12_ENSMUSG00000064288
9	5	6	10	24	24	19	24	H4c14_ENSMUSG00000091405
5	4	6	3	2	3	1	0	H4c2_ENSMUSG00000069266
0	0	2	3	2	3	2	4	H4c3_ENSMUSG00000060678
10	10	8	3	14	12	11	6	H4c4_ENSMUSG00000061482
1	3	1	1	0	0	1	0	H4c6_ENSMUSG00000069274
4	6	3	3	5	11	18	8	H4c8_ENSMUSG00000060981
76	52	42	44	65	89	71	63	H4c9_ENSMUSG00000060639
10	9	12	12	1	0	0	0	H4f16_ENSMUSG00000096010
0	0	0	0	0	0	0	0	H60b_ENSMUSG00000075297
0	0	0	0	0	0	0	0	H60c_ENSMUSG00000091618
178	169	199	223	138	184	143	184	H6pd_ENSMUSG00000028980
11	10	4	2	11	7	12	10	Haao_ENSMUSG00000000673
0	0	0	0	0	0	0	0	Habp2_ENSMUSG00000025075
247	218	223	219	449	493	497	491	Habp4_ENSMUSG00000021476
113	144	108	101	30	29	29	25	Hacd1_ENSMUSG00000063275
250	301	261	279	71	84	64	84	Hacd2_ENSMUSG00000035376
1295	1236	1246	1223	748	840	762	762	Hacd3_ENSMUSG00000033629
4	10	10	10	22	33	30	21	Hacd4_ENSMUSG00000028497
248	229	270	275	570	679	678	611	Hace1_ENSMUSG00000038822
177	152	160	170	127	139	129	128	Hacl1_ENSMUSG00000021884
1122	1022	1081	1023	385	422	403	419	Hadh_ENSMUSG00000027984
5376	5499	5494	5588	2299	2517	2643	2385	Hadha_ENSMUSG00000025745
1085	1024	1025	1166	447	597	570	463	Hadhb_ENSMUSG00000059447
440	370	442	412	1178	1291	1267	1238	Hagh_ENSMUSG00000024158
118	95	79	76	207	210	178	215	Haghl_ENSMUSG00000061046
0	4	1	2	10	19	10	12	Hal_ENSMUSG00000020017
0	0	0	0	0	0	1	0	Hamp_ENSMUSG00000050440
1	2	0	0	3	7	5	9	Hamp2_ENSMUSG00000056978
0	0	0	0	0	1	1	0	Hand1_ENSMUSG00000037335
0	0	0	0	0	0	0	0	Hand2_ENSMUSG00000038193
0	0	0	0	1	0	0	1	Hao1_ENSMUSG00000027261
0	0	0	0	0	0	0	0	Hao2_ENSMUSG00000027870
598	615	591	630	712	686	746	695	Hap1_ENSMUSG00000006930
0	0	0	0	0	0	0	0	Hapln1_ENSMUSG00000021613
0	0	0	0	1	0	0	0	Hapln2_ENSMUSG00000004894
0	1	0	0	1	3	4	0	Hapln3_ENSMUSG00000030606
0	1	0	1	0	0	4	1	Hapln4_ENSMUSG00000007594
86	96	111	94	194	190	183	191	Harbi1_ENSMUSG00000027243
5436	4650	5173	4910	788	1001	971	919	Hars_ENSMUSG00000001380
519	518	517	502	353	439	426	346	Hars2_ENSMUSG00000019143
0	1	0	0	0	0	0	0	Has1_ENSMUSG00000003665
0	0	0	0	0	0	0	0	Has2_ENSMUSG00000022367
2	2	1	2	0	2	1	1	Has3_ENSMUSG00000031910
512	532	528	590	188	225	180	199	Haspin_ENSMUSG00000050107
2936	2934	2615	2510	351	405	424	376	Hat1_ENSMUSG00000027018
562	583	557	490	128	181	149	144	Haus1_ENSMUSG00000041840
480	485	480	515	238	293	283	256	Haus2_ENSMUSG00000027285
948	995	834	787	635	729	731	550	Haus3_ENSMUSG00000079555
936	861	782	781	215	250	237	206	Haus4_ENSMUSG00000022177
702	698	689	662	174	185	162	153	Haus5_ENSMUSG00000078762
739	780	852	1007	458	509	525	457	Haus6_ENSMUSG00000038047
438	463	402	386	166	179	180	207	Haus7_ENSMUSG00000031371
873	796	810	718	155	167	191	127	Haus8_ENSMUSG00000035439
0	0	0	0	0	0	0	0	Havcr1_ENSMUSG00000040405
178	170	179	209	45	50	60	43	Havcr2_ENSMUSG00000020399
1434	1317	1266	1170	250	291	308	231	Hax1_ENSMUSG00000027944
366	324	319	292	31170	33891	35530	33294	Hba-a1_ENSMUSG00000069919
0	0	1	1	62	84	80	87	Hba-a2_ENSMUSG00000069917
0	0	0	0	10	20	15	11	Hba-x_ENSMUSG00000055609
2	0	0	0	0	1	1	0	Hbb-bh1_ENSMUSG00000052217
0	0	0	0	0	0	0	0	Hbb-bh2_ENSMUSG00000078621
1502	1514	1340	1168	16020	19066	18105	17982	Hbb-bs_ENSMUSG00000052305
1934	1993	1716	1571	8235	9210	8548	8566	Hbb-bt_ENSMUSG00000073940
0	3	0	1	4	3	2	2	Hbb-y_ENSMUSG00000052187
44	46	58	52	5	11	7	12	Hbegf_ENSMUSG00000024486
330	300	302	294	2137	2384	2512	2131	Hbp1_ENSMUSG00000002996
0	0	0	0	10	12	15	15	Hbq1a_ENSMUSG00000020295
10	11	7	3	762	838	875	775	Hbq1b_ENSMUSG00000073063
2459	2553	2418	2557	2137	2399	2327	2161	Hbs1l_ENSMUSG00000019977
0	0	0	0	0	0	0	0	Hcar1_ENSMUSG00000049241
0	0	0	0	0	0	0	0	Hcar2_ENSMUSG00000045502
1770	1676	1787	1839	813	869	920	784	Hccs_ENSMUSG00000031352
6891	7546	8662	12187	4709	5211	5324	5217	Hcfc1_ENSMUSG00000031386
457	474	424	427	659	621	720	595	Hcfc1r1_ENSMUSG00000023904
662	632	710	772	805	934	910	782	Hcfc2_ENSMUSG00000020246
0	0	3	0	0	0	0	0	Hck_ENSMUSG00000003283
1265	1112	1131	1026	120	121	134	145	Hcls1_ENSMUSG00000022831
0	0	0	0	0	0	0	0	Hcn1_ENSMUSG00000021730
65	64	57	74	48	52	54	56	Hcn2_ENSMUSG00000020331
88	92	108	116	30	24	30	31	Hcn3_ENSMUSG00000028051
0	0	0	0	0	0	0	0	Hcn4_ENSMUSG00000032338
0	0	0	0	0	2	0	0	Hcrt_ENSMUSG00000045471
0	0	0	0	0	0	0	0	Hcrtr1_ENSMUSG00000028778
0	0	0	0	0	0	0	0	Hcrtr2_ENSMUSG00000032360
40	54	35	30	4	4	7	6	Hcst_ENSMUSG00000064109
1254	1190	1276	1194	242	297	305	288	Hdac1_ENSMUSG00000028800
410	448	458	411	182	189	199	184	Hdac10_ENSMUSG00000062906
109	110	114	97	367	373	421	316	Hdac11_ENSMUSG00000034245
3160	3172	2911	2707	967	1056	1040	908	Hdac2_ENSMUSG00000019777
2131	2079	1910	2028	1508	1602	1610	1578	Hdac3_ENSMUSG00000024454
487	513	559	672	874	975	955	931	Hdac4_ENSMUSG00000026313
801	742	715	839	4827	5455	5595	5159	Hdac5_ENSMUSG00000008855
543	617	657	716	964	1105	1108	1025	Hdac6_ENSMUSG00000031161
6983	6318	7142	7780	2680	2895	2992	2889	Hdac7_ENSMUSG00000022475
324	308	270	265	218	244	268	250	Hdac8_ENSMUSG00000067567
0	0	0	0	0	0	0	0	Hdac9_ENSMUSG00000004698
593	579	577	568	9	8	13	13	Hdc_ENSMUSG00000027360
551	510	493	450	69	84	87	97	Hddc2_ENSMUSG00000000295
307	281	280	255	126	152	148	135	Hddc3_ENSMUSG00000030532
26949	25873	25549	24794	7469	8436	8610	7843	Hdgf_ENSMUSG00000004897
0	0	0	0	0	0	0	0	Hdgfl1_ENSMUSG00000045835
4275	4106	3893	3664	1760	1879	1928	1769	Hdgfl2_ENSMUSG00000002833
0	0	0	0	0	0	0	0	Hdgfl3_ENSMUSG00000025104
538	526	556	569	142	192	190	162	Hdhd2_ENSMUSG00000025421
54	44	36	48	40	55	38	25	Hdhd3_ENSMUSG00000038422
269	264	230	266	343	427	401	372	Hdhd5_ENSMUSG00000058979
18930	19961	21110	23573	10262	11360	11783	11060	Hdlbp_ENSMUSG00000034088
0	0	0	0	0	0	0	0	Hdx_ENSMUSG00000034551
4547	4619	5146	5943	409	469	438	417	Heatr1_ENSMUSG00000050244
2060	2002	2032	2013	146	169	184	150	Heatr3_ENSMUSG00000031657
2228	2131	2714	3549	1089	1200	1220	1168	Heatr5a_ENSMUSG00000035181
668	694	830	992	837	933	964	989	Heatr5b_ENSMUSG00000039414
659	672	769	826	665	695	727	705	Heatr6_ENSMUSG00000000976
0	0	0	0	0	0	0	0	Heatr9_ENSMUSG00000018925
375	345	325	295	594	687	627	625	Hebp1_ENSMUSG00000042770
0	0	0	0	0	0	0	0	Hebp2_ENSMUSG00000019853
326	332	374	436	1356	1508	1509	1276	Heca_ENSMUSG00000039879
4479	4752	5751	7469	3341	3659	3924	3634	Hectd1_ENSMUSG00000035247
26	27	24	37	80	79	65	73	Hectd2_ENSMUSG00000041180
578	562	577	646	973	1118	1094	1124	Hectd3_ENSMUSG00000046861
926	1085	1259	1570	4221	4786	4956	5060	Hectd4_ENSMUSG00000042744
141	160	184	319	107	89	123	133	Hecw1_ENSMUSG00000021301
0	0	0	0	0	0	0	0	Hecw2_ENSMUSG00000042807
800	763	865	1000	1196	1355	1226	1273	Helb_ENSMUSG00000020228
1596	1478	1574	1689	65	70	79	60	Hells_ENSMUSG00000025001
651	635	684	644	188	241	258	206	Helq_ENSMUSG00000035266
0	0	0	0	0	0	0	0	Helt_ENSMUSG00000047171
864	900	1159	1372	1599	1800	1892	1833	Helz_ENSMUSG00000020721
777	715	1025	1386	642	804	793	712	Helz2_ENSMUSG00000027580
347	331	308	320	970	1117	1071	1002	Hemgn_ENSMUSG00000028332
100	85	93	80	49	70	66	51	Hemk1_ENSMUSG00000032579
1	0	1	0	1	0	0	0	Henmt1_ENSMUSG00000045662
1	0	0	0	0	0	1	0	Hepacam_ENSMUSG00000046240
3	2	5	1	0	0	0	3	Hepacam2_ENSMUSG00000044156
0	0	0	0	0	0	0	0	Heph_ENSMUSG00000031209
0	0	0	0	0	1	0	1	Hephl1_ENSMUSG00000031936
2100	2549	2966	4034	6463	7123	7489	7192	Herc1_ENSMUSG00000038664
1145	1223	1487	1928	1809	1890	1981	2025	Herc2_ENSMUSG00000030451
77	73	109	123	150	150	176	149	Herc3_ENSMUSG00000029804
894	963	953	1093	973	1114	1026	945	Herc4_ENSMUSG00000020064
97	80	98	93	176	214	186	167	Herc6_ENSMUSG00000029798
2079	1776	1916	1961	939	988	1068	923	Herpud1_ENSMUSG00000031770
324	279	308	354	947	1066	1048	961	Herpud2_ENSMUSG00000008429
37	25	30	28	51	66	67	68	Hes1_ENSMUSG00000022528
24	24	22	32	2	5	5	7	Hes2_ENSMUSG00000028940
0	1	0	0	10	1	2	5	Hes3_ENSMUSG00000028946
0	1	3	2	0	1	1	1	Hes5_ENSMUSG00000048001
448	413	421	363	314	350	370	310	Hes6_ENSMUSG00000067071
25	31	20	15	49	44	47	44	Hes7_ENSMUSG00000023781
0	0	0	1	0	0	0	0	Hesx1_ENSMUSG00000040726
1165	1181	1174	1132	2414	2594	2666	2447	Hexa_ENSMUSG00000025232
284	291	257	289	392	436	452	373	Hexb_ENSMUSG00000021665
122	141	147	110	198	203	218	202	Hexdc_ENSMUSG00000039307
1407	1234	1372	1282	695	836	799	718	Hexim1_ENSMUSG00000048878
430	376	360	333	170	214	225	204	Hexim2_ENSMUSG00000043372
84	54	72	77	27	29	27	18	Hey1_ENSMUSG00000040289
0	0	0	0	0	0	0	1	Hey2_ENSMUSG00000019789
0	0	0	0	0	0	0	0	Heyl_ENSMUSG00000032744
5	4	2	2	2	0	0	0	Hfe_ENSMUSG00000006611
0	1	0	0	1	0	0	0	Hfm1_ENSMUSG00000043410
0	0	0	0	0	0	0	0	Hgd_ENSMUSG00000022821
0	0	0	0	0	0	0	0	Hgf_ENSMUSG00000028864
3	0	1	6	3	5	6	3	Hgfac_ENSMUSG00000029102
685	567	571	533	76	71	85	75	Hgh1_ENSMUSG00000022554
1651	1476	1623	1670	1464	1614	1650	1651	Hgs_ENSMUSG00000025793
177	190	188	206	174	233	244	192	Hgsnat_ENSMUSG00000037260
10	10	17	8	5	1	1	0	Hhat_ENSMUSG00000037375
0	0	0	0	0	0	1	1	Hhatl_ENSMUSG00000032523
1	0	0	0	0	0	0	0	Hhex_ENSMUSG00000024986
0	0	0	1	0	0	0	0	Hhip_ENSMUSG00000064325
0	0	0	0	0	0	0	0	Hhipl1_ENSMUSG00000021260
4	1	2	1	1	2	2	2	Hhipl2_ENSMUSG00000053461
0	0	0	0	0	0	0	0	Hhla1_ENSMUSG00000072511
862	902	836	881	686	699	754	688	Hibadh_ENSMUSG00000029776
394	452	429	390	186	211	209	226	Hibch_ENSMUSG00000041426
316	250	291	342	49	70	66	58	Hic1_ENSMUSG00000043099
336	432	419	523	1047	1120	1111	1091	Hic2_ENSMUSG00000050240
184	158	179	196	256	286	297	290	Hid1_ENSMUSG00000034586
899	846	901	1133	609	797	738	642	Hif1a_ENSMUSG00000021109
1822	1835	1928	2132	1700	1946	1927	1909	Hif1an_ENSMUSG00000036450
160	187	218	260	215	226	272	231	Hif3a_ENSMUSG00000004328
1611	1549	1393	1237	792	881	846	773	Higd1a_ENSMUSG00000038412
0	0	0	0	0	0	0	0	Higd1b_ENSMUSG00000020928
0	0	0	0	0	0	0	0	Higd1c_ENSMUSG00000093550
899	775	781	699	589	692	650	608	Higd2a_ENSMUSG00000025868
765	679	708	625	171	209	208	175	Hikeshi_ENSMUSG00000062797
184	185	159	164	101	124	109	125	Hilpda_ENSMUSG00000043421
